rem,seccion,seccion_nombre,codigo_prestacion,detalle_prestacion,codigo_columna,columna_excel,columna_indice_excel,columna_detalle,columna_categoria,columna_subcategoria,columna_sub_subcategoria,columna_nivel_4,columna_nivel_5,columna_niveles,fila_excel
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL11,N,14,RANGO ETARIO Y SEXO - 30 a 34 años - Mujeres,RANGO ETARIO Y SEXO,30 a 34 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Mujeres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL12,O,15,RANGO ETARIO Y SEXO - 35 a 39 años - Hombres,RANGO ETARIO Y SEXO,35 a 39 años,Hombres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Hombres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL13,P,16,RANGO ETARIO Y SEXO - 35 a 39 años - Mujeres,RANGO ETARIO Y SEXO,35 a 39 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Mujeres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL14,Q,17,RANGO ETARIO Y SEXO - 40 a 44 años - Hombres,RANGO ETARIO Y SEXO,40 a 44 años,Hombres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Hombres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL15,R,18,RANGO ETARIO Y SEXO - 40 a 44 años - Mujeres,RANGO ETARIO Y SEXO,40 a 44 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Mujeres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL16,S,19,RANGO ETARIO Y SEXO - 45 a 49 años - Hombres,RANGO ETARIO Y SEXO,45 a 49 años,Hombres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Hombres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL17,T,20,RANGO ETARIO Y SEXO - 45 a 49 años - Mujeres,RANGO ETARIO Y SEXO,45 a 49 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Mujeres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL18,U,21,RANGO ETARIO Y SEXO - 50 a 54 años - Hombres,RANGO ETARIO Y SEXO,50 a 54 años,Hombres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Hombres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL19,V,22,RANGO ETARIO Y SEXO - 50 a 54 años - Mujeres,RANGO ETARIO Y SEXO,50 a 54 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Mujeres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL20,W,23,RANGO ETARIO Y SEXO - 55 a 59 años - Hombres,RANGO ETARIO Y SEXO,55 a 59 años,Hombres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Hombres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL21,X,24,RANGO ETARIO Y SEXO - 55 a 59 años - Mujeres,RANGO ETARIO Y SEXO,55 a 59 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Mujeres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL22,Y,25,RANGO ETARIO Y SEXO - 60 a 64 años - Hombres,RANGO ETARIO Y SEXO,60 a 64 años,Hombres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Hombres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL23,Z,26,RANGO ETARIO Y SEXO - 60 a 64 años - Mujeres,RANGO ETARIO Y SEXO,60 a 64 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Mujeres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL24,AA,27,RANGO ETARIO Y SEXO - 65 a 69 años - Hombres,RANGO ETARIO Y SEXO,65 a 69 años,Hombres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Hombres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL25,AB,28,RANGO ETARIO Y SEXO - 65 a 69 años - Mujeres,RANGO ETARIO Y SEXO,65 a 69 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Mujeres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL26,AC,29,RANGO ETARIO Y SEXO - 70 a 74 años - Hombres,RANGO ETARIO Y SEXO,70 a 74 años,Hombres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Hombres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL27,AD,30,RANGO ETARIO Y SEXO - 70 a 74 años - Mujeres,RANGO ETARIO Y SEXO,70 a 74 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Mujeres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL28,AE,31,RANGO ETARIO Y SEXO - 75 a 79 años - Hombres,RANGO ETARIO Y SEXO,75 a 79 años,Hombres,,,"['RANGO ETARIO Y SEXO', '75 a 79 años', 'Hombres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL29,AF,32,RANGO ETARIO Y SEXO - 75 a 79 años - Mujeres,RANGO ETARIO Y SEXO,75 a 79 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '75 a 79 años', 'Mujeres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL30,AG,33,RANGO ETARIO Y SEXO - 80 y más años - Hombres,RANGO ETARIO Y SEXO,80 y más años,Hombres,,,"['RANGO ETARIO Y SEXO', '80 y más años', 'Hombres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL31,AH,34,RANGO ETARIO Y SEXO - 80 y más años - Mujeres,RANGO ETARIO Y SEXO,80 y más años,Mujeres,,,"['RANGO ETARIO Y SEXO', '80 y más años', 'Mujeres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL32,AI,35,Pueblos Originarios - Hombres,Pueblos Originarios,Hombres,,,,"['Pueblos Originarios', 'Hombres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL33,AJ,36,Pueblos Originarios - Mujeres,Pueblos Originarios,Mujeres,,,,"['Pueblos Originarios', 'Mujeres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL34,AK,37,Migrantes - Hombres,Migrantes,Hombres,,,,"['Migrantes', 'Hombres']",33
P4,B,METAS DE COMPENSACIÓN,P4401012,Personas con RCV alto - Colesterol LDL < 70 mg/dL,COL35,AL,38,Migrantes - Mujeres,Migrantes,Mujeres,,,,"['Migrantes', 'Mujeres']",33
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL01,D,4,TOTAL - Ambos sexos,TOTAL,Ambos sexos,,,,"['TOTAL', 'Ambos sexos']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL02,E,5,TOTAL - Hombres,TOTAL,Hombres,,,,"['TOTAL', 'Hombres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL03,F,6,TOTAL - Mujeres,TOTAL,Mujeres,,,,"['TOTAL', 'Mujeres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL04,G,7,RANGO ETARIO Y SEXO - 15 a 19 años - Hombres,RANGO ETARIO Y SEXO,15 a 19 años,Hombres,,,"['RANGO ETARIO Y SEXO', '15 a 19 años', 'Hombres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL05,H,8,RANGO ETARIO Y SEXO - 15 a 19 años - Mujeres,RANGO ETARIO Y SEXO,15 a 19 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '15 a 19 años', 'Mujeres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL06,I,9,RANGO ETARIO Y SEXO - 20 a 24 años - Hombres,RANGO ETARIO Y SEXO,20 a 24 años,Hombres,,,"['RANGO ETARIO Y SEXO', '20 a 24 años', 'Hombres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL07,J,10,RANGO ETARIO Y SEXO - 20 a 24 años - Mujeres,RANGO ETARIO Y SEXO,20 a 24 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '20 a 24 años', 'Mujeres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL08,K,11,RANGO ETARIO Y SEXO - 25 a 29 años - Hombres,RANGO ETARIO Y SEXO,25 a 29 años,Hombres,,,"['RANGO ETARIO Y SEXO', '25 a 29 años', 'Hombres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL09,L,12,RANGO ETARIO Y SEXO - 25 a 29 años - Mujeres,RANGO ETARIO Y SEXO,25 a 29 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '25 a 29 años', 'Mujeres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL10,M,13,RANGO ETARIO Y SEXO - 30 a 34 años - Hombres,RANGO ETARIO Y SEXO,30 a 34 años,Hombres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Hombres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL11,N,14,RANGO ETARIO Y SEXO - 30 a 34 años - Mujeres,RANGO ETARIO Y SEXO,30 a 34 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Mujeres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL12,O,15,RANGO ETARIO Y SEXO - 35 a 39 años - Hombres,RANGO ETARIO Y SEXO,35 a 39 años,Hombres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Hombres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL13,P,16,RANGO ETARIO Y SEXO - 35 a 39 años - Mujeres,RANGO ETARIO Y SEXO,35 a 39 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Mujeres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL14,Q,17,RANGO ETARIO Y SEXO - 40 a 44 años - Hombres,RANGO ETARIO Y SEXO,40 a 44 años,Hombres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Hombres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL15,R,18,RANGO ETARIO Y SEXO - 40 a 44 años - Mujeres,RANGO ETARIO Y SEXO,40 a 44 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Mujeres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL16,S,19,RANGO ETARIO Y SEXO - 45 a 49 años - Hombres,RANGO ETARIO Y SEXO,45 a 49 años,Hombres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Hombres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL17,T,20,RANGO ETARIO Y SEXO - 45 a 49 años - Mujeres,RANGO ETARIO Y SEXO,45 a 49 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Mujeres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL18,U,21,RANGO ETARIO Y SEXO - 50 a 54 años - Hombres,RANGO ETARIO Y SEXO,50 a 54 años,Hombres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Hombres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL19,V,22,RANGO ETARIO Y SEXO - 50 a 54 años - Mujeres,RANGO ETARIO Y SEXO,50 a 54 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Mujeres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL20,W,23,RANGO ETARIO Y SEXO - 55 a 59 años - Hombres,RANGO ETARIO Y SEXO,55 a 59 años,Hombres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Hombres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL21,X,24,RANGO ETARIO Y SEXO - 55 a 59 años - Mujeres,RANGO ETARIO Y SEXO,55 a 59 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Mujeres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL22,Y,25,RANGO ETARIO Y SEXO - 60 a 64 años - Hombres,RANGO ETARIO Y SEXO,60 a 64 años,Hombres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Hombres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL23,Z,26,RANGO ETARIO Y SEXO - 60 a 64 años - Mujeres,RANGO ETARIO Y SEXO,60 a 64 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Mujeres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL24,AA,27,RANGO ETARIO Y SEXO - 65 a 69 años - Hombres,RANGO ETARIO Y SEXO,65 a 69 años,Hombres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Hombres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL25,AB,28,RANGO ETARIO Y SEXO - 65 a 69 años - Mujeres,RANGO ETARIO Y SEXO,65 a 69 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Mujeres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL26,AC,29,RANGO ETARIO Y SEXO - 70 a 74 años - Hombres,RANGO ETARIO Y SEXO,70 a 74 años,Hombres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Hombres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL27,AD,30,RANGO ETARIO Y SEXO - 70 a 74 años - Mujeres,RANGO ETARIO Y SEXO,70 a 74 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Mujeres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL28,AE,31,RANGO ETARIO Y SEXO - 75 a 79 años - Hombres,RANGO ETARIO Y SEXO,75 a 79 años,Hombres,,,"['RANGO ETARIO Y SEXO', '75 a 79 años', 'Hombres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL29,AF,32,RANGO ETARIO Y SEXO - 75 a 79 años - Mujeres,RANGO ETARIO Y SEXO,75 a 79 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '75 a 79 años', 'Mujeres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL30,AG,33,RANGO ETARIO Y SEXO - 80 y más años - Hombres,RANGO ETARIO Y SEXO,80 y más años,Hombres,,,"['RANGO ETARIO Y SEXO', '80 y más años', 'Hombres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL31,AH,34,RANGO ETARIO Y SEXO - 80 y más años - Mujeres,RANGO ETARIO Y SEXO,80 y más años,Mujeres,,,"['RANGO ETARIO Y SEXO', '80 y más años', 'Mujeres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL32,AI,35,Pueblos Originarios - Hombres,Pueblos Originarios,Hombres,,,,"['Pueblos Originarios', 'Hombres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL33,AJ,36,Pueblos Originarios - Mujeres,Pueblos Originarios,Mujeres,,,,"['Pueblos Originarios', 'Mujeres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL34,AK,37,Migrantes - Hombres,Migrantes,Hombres,,,,"['Migrantes', 'Hombres']",34
P4,B,METAS DE COMPENSACIÓN,P4190930,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Antiagregantes plaquetarios",COL35,AL,38,Migrantes - Mujeres,Migrantes,Mujeres,,,,"['Migrantes', 'Mujeres']",34
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL01,D,4,TOTAL - Ambos sexos,TOTAL,Ambos sexos,,,,"['TOTAL', 'Ambos sexos']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL02,E,5,TOTAL - Hombres,TOTAL,Hombres,,,,"['TOTAL', 'Hombres']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL03,F,6,TOTAL - Mujeres,TOTAL,Mujeres,,,,"['TOTAL', 'Mujeres']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL04,G,7,RANGO ETARIO Y SEXO - 15 a 19 años - Hombres,RANGO ETARIO Y SEXO,15 a 19 años,Hombres,,,"['RANGO ETARIO Y SEXO', '15 a 19 años', 'Hombres']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL05,H,8,RANGO ETARIO Y SEXO - 15 a 19 años - Mujeres,RANGO ETARIO Y SEXO,15 a 19 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '15 a 19 años', 'Mujeres']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL06,I,9,RANGO ETARIO Y SEXO - 20 a 24 años - Hombres,RANGO ETARIO Y SEXO,20 a 24 años,Hombres,,,"['RANGO ETARIO Y SEXO', '20 a 24 años', 'Hombres']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL07,J,10,RANGO ETARIO Y SEXO - 20 a 24 años - Mujeres,RANGO ETARIO Y SEXO,20 a 24 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '20 a 24 años', 'Mujeres']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL08,K,11,RANGO ETARIO Y SEXO - 25 a 29 años - Hombres,RANGO ETARIO Y SEXO,25 a 29 años,Hombres,,,"['RANGO ETARIO Y SEXO', '25 a 29 años', 'Hombres']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL09,L,12,RANGO ETARIO Y SEXO - 25 a 29 años - Mujeres,RANGO ETARIO Y SEXO,25 a 29 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '25 a 29 años', 'Mujeres']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL10,M,13,RANGO ETARIO Y SEXO - 30 a 34 años - Hombres,RANGO ETARIO Y SEXO,30 a 34 años,Hombres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Hombres']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL11,N,14,RANGO ETARIO Y SEXO - 30 a 34 años - Mujeres,RANGO ETARIO Y SEXO,30 a 34 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Mujeres']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL12,O,15,RANGO ETARIO Y SEXO - 35 a 39 años - Hombres,RANGO ETARIO Y SEXO,35 a 39 años,Hombres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Hombres']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL13,P,16,RANGO ETARIO Y SEXO - 35 a 39 años - Mujeres,RANGO ETARIO Y SEXO,35 a 39 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Mujeres']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL14,Q,17,RANGO ETARIO Y SEXO - 40 a 44 años - Hombres,RANGO ETARIO Y SEXO,40 a 44 años,Hombres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Hombres']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL15,R,18,RANGO ETARIO Y SEXO - 40 a 44 años - Mujeres,RANGO ETARIO Y SEXO,40 a 44 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Mujeres']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL16,S,19,RANGO ETARIO Y SEXO - 45 a 49 años - Hombres,RANGO ETARIO Y SEXO,45 a 49 años,Hombres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Hombres']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL17,T,20,RANGO ETARIO Y SEXO - 45 a 49 años - Mujeres,RANGO ETARIO Y SEXO,45 a 49 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Mujeres']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL18,U,21,RANGO ETARIO Y SEXO - 50 a 54 años - Hombres,RANGO ETARIO Y SEXO,50 a 54 años,Hombres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Hombres']",35
P4,B,METAS DE COMPENSACIÓN,P4190940,"Personas bajo control con antecedentes enfermedad cardiovascular (ECV), excepto IAM y ACV - En tratamiento con Estatina",COL19,V,22,RANGO ETARIO Y SEXO - 50 a 54 años - Mujeres,RANGO ETARIO Y SEXO,50 a 54 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Mujeres']",35
