rem,seccion,seccion_nombre,codigo_prestacion,detalle_prestacion,codigo_columna,columna_excel,columna_indice_excel,columna_detalle,columna_categoria,columna_subcategoria,columna_sub_subcategoria,columna_nivel_4,columna_nivel_5,columna_niveles,fila_excel
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL10,M,13,RANGO ETARIO Y SEXO - 30 a 34 años - Hombres,RANGO ETARIO Y SEXO,30 a 34 años,Hombres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Hombres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL11,N,14,RANGO ETARIO Y SEXO - 30 a 34 años - Mujeres,RANGO ETARIO Y SEXO,30 a 34 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Mujeres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL12,O,15,RANGO ETARIO Y SEXO - 35 a 39 años - Hombres,RANGO ETARIO Y SEXO,35 a 39 años,Hombres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Hombres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL13,P,16,RANGO ETARIO Y SEXO - 35 a 39 años - Mujeres,RANGO ETARIO Y SEXO,35 a 39 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Mujeres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL14,Q,17,RANGO ETARIO Y SEXO - 40 a 44 años - Hombres,RANGO ETARIO Y SEXO,40 a 44 años,Hombres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Hombres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL15,R,18,RANGO ETARIO Y SEXO - 40 a 44 años - Mujeres,RANGO ETARIO Y SEXO,40 a 44 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Mujeres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL16,S,19,RANGO ETARIO Y SEXO - 45 a 49 años - Hombres,RANGO ETARIO Y SEXO,45 a 49 años,Hombres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Hombres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL17,T,20,RANGO ETARIO Y SEXO - 45 a 49 años - Mujeres,RANGO ETARIO Y SEXO,45 a 49 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Mujeres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL18,U,21,RANGO ETARIO Y SEXO - 50 a 54 años - Hombres,RANGO ETARIO Y SEXO,50 a 54 años,Hombres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Hombres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL19,V,22,RANGO ETARIO Y SEXO - 50 a 54 años - Mujeres,RANGO ETARIO Y SEXO,50 a 54 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Mujeres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL20,W,23,RANGO ETARIO Y SEXO - 55 a 59 años - Hombres,RANGO ETARIO Y SEXO,55 a 59 años,Hombres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Hombres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL21,X,24,RANGO ETARIO Y SEXO - 55 a 59 años - Mujeres,RANGO ETARIO Y SEXO,55 a 59 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Mujeres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL22,Y,25,RANGO ETARIO Y SEXO - 60 a 64 años - Hombres,RANGO ETARIO Y SEXO,60 a 64 años,Hombres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Hombres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL23,Z,26,RANGO ETARIO Y SEXO - 60 a 64 años - Mujeres,RANGO ETARIO Y SEXO,60 a 64 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Mujeres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL24,AA,27,RANGO ETARIO Y SEXO - 65 a 69 años - Hombres,RANGO ETARIO Y SEXO,65 a 69 años,Hombres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Hombres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL25,AB,28,RANGO ETARIO Y SEXO - 65 a 69 años - Mujeres,RANGO ETARIO Y SEXO,65 a 69 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Mujeres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL26,AC,29,RANGO ETARIO Y SEXO - 70 a 74 años - Hombres,RANGO ETARIO Y SEXO,70 a 74 años,Hombres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Hombres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL27,AD,30,RANGO ETARIO Y SEXO - 70 a 74 años - Mujeres,RANGO ETARIO Y SEXO,70 a 74 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Mujeres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL28,AE,31,RANGO ETARIO Y SEXO - 75 a 79 años - Hombres,RANGO ETARIO Y SEXO,75 a 79 años,Hombres,,,"['RANGO ETARIO Y SEXO', '75 a 79 años', 'Hombres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL29,AF,32,RANGO ETARIO Y SEXO - 75 a 79 años - Mujeres,RANGO ETARIO Y SEXO,75 a 79 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '75 a 79 años', 'Mujeres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL30,AG,33,RANGO ETARIO Y SEXO - 80 y más años - Hombres,RANGO ETARIO Y SEXO,80 y más años,Hombres,,,"['RANGO ETARIO Y SEXO', '80 y más años', 'Hombres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL31,AH,34,RANGO ETARIO Y SEXO - 80 y más años - Mujeres,RANGO ETARIO Y SEXO,80 y más años,Mujeres,,,"['RANGO ETARIO Y SEXO', '80 y más años', 'Mujeres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL32,AI,35,Pueblos Originarios - Hombres,Pueblos Originarios,Hombres,,,,"['Pueblos Originarios', 'Hombres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL33,AJ,36,Pueblos Originarios - Mujeres,Pueblos Originarios,Mujeres,,,,"['Pueblos Originarios', 'Mujeres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL34,AK,37,Migrantes - Hombres,Migrantes,Hombres,,,,"['Migrantes', 'Hombres']",28
P4,B,METAS DE COMPENSACIÓN,P4180200,Personas Bajo Control por Hipertensión - PA < 140/90 mmHg,COL35,AL,38,Migrantes - Mujeres,Migrantes,Mujeres,,,,"['Migrantes', 'Mujeres']",28
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL01,D,4,TOTAL - Ambos sexos,TOTAL,Ambos sexos,,,,"['TOTAL', 'Ambos sexos']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL02,E,5,TOTAL - Hombres,TOTAL,Hombres,,,,"['TOTAL', 'Hombres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL03,F,6,TOTAL - Mujeres,TOTAL,Mujeres,,,,"['TOTAL', 'Mujeres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL04,G,7,RANGO ETARIO Y SEXO - 15 a 19 años - Hombres,RANGO ETARIO Y SEXO,15 a 19 años,Hombres,,,"['RANGO ETARIO Y SEXO', '15 a 19 años', 'Hombres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL05,H,8,RANGO ETARIO Y SEXO - 15 a 19 años - Mujeres,RANGO ETARIO Y SEXO,15 a 19 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '15 a 19 años', 'Mujeres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL06,I,9,RANGO ETARIO Y SEXO - 20 a 24 años - Hombres,RANGO ETARIO Y SEXO,20 a 24 años,Hombres,,,"['RANGO ETARIO Y SEXO', '20 a 24 años', 'Hombres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL07,J,10,RANGO ETARIO Y SEXO - 20 a 24 años - Mujeres,RANGO ETARIO Y SEXO,20 a 24 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '20 a 24 años', 'Mujeres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL08,K,11,RANGO ETARIO Y SEXO - 25 a 29 años - Hombres,RANGO ETARIO Y SEXO,25 a 29 años,Hombres,,,"['RANGO ETARIO Y SEXO', '25 a 29 años', 'Hombres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL09,L,12,RANGO ETARIO Y SEXO - 25 a 29 años - Mujeres,RANGO ETARIO Y SEXO,25 a 29 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '25 a 29 años', 'Mujeres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL10,M,13,RANGO ETARIO Y SEXO - 30 a 34 años - Hombres,RANGO ETARIO Y SEXO,30 a 34 años,Hombres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Hombres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL11,N,14,RANGO ETARIO Y SEXO - 30 a 34 años - Mujeres,RANGO ETARIO Y SEXO,30 a 34 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Mujeres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL12,O,15,RANGO ETARIO Y SEXO - 35 a 39 años - Hombres,RANGO ETARIO Y SEXO,35 a 39 años,Hombres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Hombres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL13,P,16,RANGO ETARIO Y SEXO - 35 a 39 años - Mujeres,RANGO ETARIO Y SEXO,35 a 39 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Mujeres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL14,Q,17,RANGO ETARIO Y SEXO - 40 a 44 años - Hombres,RANGO ETARIO Y SEXO,40 a 44 años,Hombres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Hombres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL15,R,18,RANGO ETARIO Y SEXO - 40 a 44 años - Mujeres,RANGO ETARIO Y SEXO,40 a 44 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Mujeres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL16,S,19,RANGO ETARIO Y SEXO - 45 a 49 años - Hombres,RANGO ETARIO Y SEXO,45 a 49 años,Hombres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Hombres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL17,T,20,RANGO ETARIO Y SEXO - 45 a 49 años - Mujeres,RANGO ETARIO Y SEXO,45 a 49 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Mujeres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL18,U,21,RANGO ETARIO Y SEXO - 50 a 54 años - Hombres,RANGO ETARIO Y SEXO,50 a 54 años,Hombres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Hombres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL19,V,22,RANGO ETARIO Y SEXO - 50 a 54 años - Mujeres,RANGO ETARIO Y SEXO,50 a 54 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Mujeres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL20,W,23,RANGO ETARIO Y SEXO - 55 a 59 años - Hombres,RANGO ETARIO Y SEXO,55 a 59 años,Hombres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Hombres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL21,X,24,RANGO ETARIO Y SEXO - 55 a 59 años - Mujeres,RANGO ETARIO Y SEXO,55 a 59 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Mujeres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL22,Y,25,RANGO ETARIO Y SEXO - 60 a 64 años - Hombres,RANGO ETARIO Y SEXO,60 a 64 años,Hombres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Hombres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL23,Z,26,RANGO ETARIO Y SEXO - 60 a 64 años - Mujeres,RANGO ETARIO Y SEXO,60 a 64 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Mujeres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL24,AA,27,RANGO ETARIO Y SEXO - 65 a 69 años - Hombres,RANGO ETARIO Y SEXO,65 a 69 años,Hombres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Hombres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL25,AB,28,RANGO ETARIO Y SEXO - 65 a 69 años - Mujeres,RANGO ETARIO Y SEXO,65 a 69 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Mujeres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL26,AC,29,RANGO ETARIO Y SEXO - 70 a 74 años - Hombres,RANGO ETARIO Y SEXO,70 a 74 años,Hombres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Hombres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL27,AD,30,RANGO ETARIO Y SEXO - 70 a 74 años - Mujeres,RANGO ETARIO Y SEXO,70 a 74 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Mujeres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL28,AE,31,RANGO ETARIO Y SEXO - 75 a 79 años - Hombres,RANGO ETARIO Y SEXO,75 a 79 años,Hombres,,,"['RANGO ETARIO Y SEXO', '75 a 79 años', 'Hombres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL29,AF,32,RANGO ETARIO Y SEXO - 75 a 79 años - Mujeres,RANGO ETARIO Y SEXO,75 a 79 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '75 a 79 años', 'Mujeres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL30,AG,33,RANGO ETARIO Y SEXO - 80 y más años - Hombres,RANGO ETARIO Y SEXO,80 y más años,Hombres,,,"['RANGO ETARIO Y SEXO', '80 y más años', 'Hombres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL31,AH,34,RANGO ETARIO Y SEXO - 80 y más años - Mujeres,RANGO ETARIO Y SEXO,80 y más años,Mujeres,,,"['RANGO ETARIO Y SEXO', '80 y más años', 'Mujeres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL32,AI,35,Pueblos Originarios - Hombres,Pueblos Originarios,Hombres,,,,"['Pueblos Originarios', 'Hombres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL33,AJ,36,Pueblos Originarios - Mujeres,Pueblos Originarios,Mujeres,,,,"['Pueblos Originarios', 'Mujeres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL34,AK,37,Migrantes - Hombres,Migrantes,Hombres,,,,"['Migrantes', 'Hombres']",29
P4,B,METAS DE COMPENSACIÓN,P4200100,Personas Bajo Control por Hipertensión - PA < 150/90 mmHg,COL35,AL,38,Migrantes - Mujeres,Migrantes,Mujeres,,,,"['Migrantes', 'Mujeres']",29
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL01,D,4,TOTAL - Ambos sexos,TOTAL,Ambos sexos,,,,"['TOTAL', 'Ambos sexos']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL02,E,5,TOTAL - Hombres,TOTAL,Hombres,,,,"['TOTAL', 'Hombres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL03,F,6,TOTAL - Mujeres,TOTAL,Mujeres,,,,"['TOTAL', 'Mujeres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL04,G,7,RANGO ETARIO Y SEXO - 15 a 19 años - Hombres,RANGO ETARIO Y SEXO,15 a 19 años,Hombres,,,"['RANGO ETARIO Y SEXO', '15 a 19 años', 'Hombres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL05,H,8,RANGO ETARIO Y SEXO - 15 a 19 años - Mujeres,RANGO ETARIO Y SEXO,15 a 19 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '15 a 19 años', 'Mujeres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL06,I,9,RANGO ETARIO Y SEXO - 20 a 24 años - Hombres,RANGO ETARIO Y SEXO,20 a 24 años,Hombres,,,"['RANGO ETARIO Y SEXO', '20 a 24 años', 'Hombres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL07,J,10,RANGO ETARIO Y SEXO - 20 a 24 años - Mujeres,RANGO ETARIO Y SEXO,20 a 24 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '20 a 24 años', 'Mujeres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL08,K,11,RANGO ETARIO Y SEXO - 25 a 29 años - Hombres,RANGO ETARIO Y SEXO,25 a 29 años,Hombres,,,"['RANGO ETARIO Y SEXO', '25 a 29 años', 'Hombres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL09,L,12,RANGO ETARIO Y SEXO - 25 a 29 años - Mujeres,RANGO ETARIO Y SEXO,25 a 29 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '25 a 29 años', 'Mujeres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL10,M,13,RANGO ETARIO Y SEXO - 30 a 34 años - Hombres,RANGO ETARIO Y SEXO,30 a 34 años,Hombres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Hombres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL11,N,14,RANGO ETARIO Y SEXO - 30 a 34 años - Mujeres,RANGO ETARIO Y SEXO,30 a 34 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Mujeres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL12,O,15,RANGO ETARIO Y SEXO - 35 a 39 años - Hombres,RANGO ETARIO Y SEXO,35 a 39 años,Hombres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Hombres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL13,P,16,RANGO ETARIO Y SEXO - 35 a 39 años - Mujeres,RANGO ETARIO Y SEXO,35 a 39 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Mujeres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL14,Q,17,RANGO ETARIO Y SEXO - 40 a 44 años - Hombres,RANGO ETARIO Y SEXO,40 a 44 años,Hombres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Hombres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL15,R,18,RANGO ETARIO Y SEXO - 40 a 44 años - Mujeres,RANGO ETARIO Y SEXO,40 a 44 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Mujeres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL16,S,19,RANGO ETARIO Y SEXO - 45 a 49 años - Hombres,RANGO ETARIO Y SEXO,45 a 49 años,Hombres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Hombres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL17,T,20,RANGO ETARIO Y SEXO - 45 a 49 años - Mujeres,RANGO ETARIO Y SEXO,45 a 49 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Mujeres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL18,U,21,RANGO ETARIO Y SEXO - 50 a 54 años - Hombres,RANGO ETARIO Y SEXO,50 a 54 años,Hombres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Hombres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL19,V,22,RANGO ETARIO Y SEXO - 50 a 54 años - Mujeres,RANGO ETARIO Y SEXO,50 a 54 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Mujeres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL20,W,23,RANGO ETARIO Y SEXO - 55 a 59 años - Hombres,RANGO ETARIO Y SEXO,55 a 59 años,Hombres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Hombres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL21,X,24,RANGO ETARIO Y SEXO - 55 a 59 años - Mujeres,RANGO ETARIO Y SEXO,55 a 59 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Mujeres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL22,Y,25,RANGO ETARIO Y SEXO - 60 a 64 años - Hombres,RANGO ETARIO Y SEXO,60 a 64 años,Hombres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Hombres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL23,Z,26,RANGO ETARIO Y SEXO - 60 a 64 años - Mujeres,RANGO ETARIO Y SEXO,60 a 64 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Mujeres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL24,AA,27,RANGO ETARIO Y SEXO - 65 a 69 años - Hombres,RANGO ETARIO Y SEXO,65 a 69 años,Hombres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Hombres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL25,AB,28,RANGO ETARIO Y SEXO - 65 a 69 años - Mujeres,RANGO ETARIO Y SEXO,65 a 69 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Mujeres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL26,AC,29,RANGO ETARIO Y SEXO - 70 a 74 años - Hombres,RANGO ETARIO Y SEXO,70 a 74 años,Hombres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Hombres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL27,AD,30,RANGO ETARIO Y SEXO - 70 a 74 años - Mujeres,RANGO ETARIO Y SEXO,70 a 74 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Mujeres']",30
P4,B,METAS DE COMPENSACIÓN,P4180300,Personas Bajo Control por Diabetes Mellitus - HbA1C<7%,COL28,AE,31,RANGO ETARIO Y SEXO - 75 a 79 años - Hombres,RANGO ETARIO Y SEXO,75 a 79 años,Hombres,,,"['RANGO ETARIO Y SEXO', '75 a 79 años', 'Hombres']",30
